YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,ORIGIN_AIRPORT_ID,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST_CITY_NAME,CRS_DEP_TIME,CRS_ARR_TIME,ARR_DELAY_NEW,ARR_DEL15,CANCELLED,DISTANCE
2015,1,24,6,DL,15027,"Christiansted, VI",10397,"Atlanta, GA",1635,2000,0,0,0,1638
2015,1,24,6,DL,12451,"Jacksonville, FL",10397,"Atlanta, GA",745,905,0,0,0,270
2015,1,24,6,DL,10397,"Atlanta, GA",15027,"Christiansted, VI",1052,1545,0,0,0,1638
2015,1,24,6,DL,10397,"Atlanta, GA",13487,"Minneapolis, MN",1455,1640,0,0,0,907
2015,1,24,6,DL,11433,"Detroit, MI",14771,"San Francisco, CA",840,1114,0,0,0,2079
2015,1,24,6,DL,10397,"Atlanta, GA",11433,"Detroit, MI",910,1109,0,0,0,594
2015,1,24,6,DL,13303,"Miami, FL",10397,"Atlanta, GA",900,1059,0,0,0,594
2015,1,24,6,DL,10397,"Atlanta, GA",14122,"Pittsburgh, PA",1505,1651,0,0,0,526
2015,1,24,6,DL,14122,"Pittsburgh, PA",10397,"Atlanta, GA",1734,1929,0,0,0,526
2015,1,24,6,DL,10397,"Atlanta, GA",11066,"Columbus, OH",1249,1418,0,0,0,447
2015,1,24,6,DL,11066,"Columbus, OH",10397,"Atlanta, GA",1459,1640,0,0,0,447
2015,1,24,6,DL,10397,"Atlanta, GA",14893,"Sacramento, CA",940,1200,0,0,0,2092
2015,1,24,6,DL,14893,"Sacramento, CA",10397,"Atlanta, GA",1300,2016,2,0,0,2092
2015,1,24,6,DL,10397,"Atlanta, GA",13342,"Milwaukee, WI",840,946,0,0,0,669
2015,1,24,6,DL,10397,"Atlanta, GA",13342,"Milwaukee, WI",1858,2004,0,0,0,669
2015,1,24,6,DL,10397,"Atlanta, GA",14027,"West Palm Beach/Palm Beach, FL",1340,1527,12,0,0,545
2015,1,24,6,DL,14027,"West Palm Beach/Palm Beach, FL",10397,"Atlanta, GA",1625,1819,0,0,0,545
2015,1,24,6,DL,10397,"Atlanta, GA",13342,"Milwaukee, WI",2210,2313,0,0,0,669
2015,1,24,6,DL,13342,"Milwaukee, WI",10397,"Atlanta, GA",600,913,0,0,0,669
2015,1,24,6,DL,10397,"Atlanta, GA",14307,"Providence, RI",1800,2020,0,0,0,903
2015,1,24,6,DL,10397,"Atlanta, GA",14057,"Portland, OR",951,1222,0,0,0,2172
2015,1,24,6,DL,14057,"Portland, OR",10397,"Atlanta, GA",1318,2048,0,0,0,2172
2015,1,24,6,DL,14683,"San Antonio, TX",10397,"Atlanta, GA",610,923,4,0,0,874
2015,1,24,6,DL,13495,"New Orleans, LA",10397,"Atlanta, GA",830,1057,0,0,0,425
2015,1,24,6,DL,10397,"Atlanta, GA",14986,"Sarasota/Bradenton, FL",2209,2342,0,0,0,444
2015,1,24,6,DL,12953,"New York, NY",10397,"Atlanta, GA",1200,1450,11,0,0,762
2015,1,24,6,DL,13303,"Miami, FL",12478,"New York, NY",730,1022,0,0,0,1089
2015,1,24,6,DL,13487,"Minneapolis, MN",10397,"Atlanta, GA",620,956,0,0,0,907
2015,1,24,6,DL,10397,"Atlanta, GA",13487,"Minneapolis, MN",830,1012,0,0,0,907
2015,1,24,6,DL,13487,"Minneapolis, MN",10397,"Atlanta, GA",1315,1643,0,0,0,907
2015,1,24,6,DL,13487,"Minneapolis, MN",10397,"Atlanta, GA",1626,1953,7,0,0,907
2015,1,24,6,DL,10397,"Atlanta, GA",15016,"St. Louis, MO",1959,2043,0,0,0,484
2015,1,24,6,DL,13487,"Minneapolis, MN",14869,"Salt Lake City, UT",900,1056,0,0,0,991
2015,1,24,6,DL,10529,"Hartford, CT",13487,"Minneapolis, MN",825,1032,9,0,0,1050
2015,1,24,6,DL,10397,"Atlanta, GA",11986,"Grand Rapids, MI",1040,1239,0,0,0,640
2015,1,24,6,DL,11193,"Cincinnati, OH",13204,"Orlando, FL",935,1151,0,0,0,757
2015,1,24,6,DL,13204,"Orlando, FL",11193,"Cincinnati, OH",1324,1530,53,1,0,757
2015,1,24,6,DL,14100,"Philadelphia, PA",10397,"Atlanta, GA",845,1109,25,1,0,666
2015,1,24,6,DL,14771,"San Francisco, CA",13487,"Minneapolis, MN",20,558,0,0,0,1589
2015,1,24,6,DL,10721,"Boston, MA",13487,"Minneapolis, MN",600,830,129,1,0,1124
2015,1,24,6,DL,12266,"Houston, TX",10397,"Atlanta, GA",710,1013,0,0,0,689
2015,1,24,6,DL,10397,"Atlanta, GA",15304,"Tampa, FL",1330,1455,6,0,0,406
2015,1,24,6,DL,15304,"Tampa, FL",10397,"Atlanta, GA",1545,1720,0,0,0,406
2015,1,24,6,DL,10397,"Atlanta, GA",13930,"Chicago, IL",1050,1159,0,0,0,606
2015,1,24,6,DL,10397,"Atlanta, GA",14100,"Philadelphia, PA",2155,2352,0,0,0,666
2015,1,24,6,DL,13204,"Orlando, FL",10721,"Boston, MA",1240,1522,98,1,0,1121
2015,1,24,6,DL,10397,"Atlanta, GA",15096,"Syracuse, NY",2035,2246,4,0,0,794
2015,1,24,6,DL,10529,"Hartford, CT",13487,"Minneapolis, MN",1230,1443,0,0,0,1050
2015,1,24,6,DL,10721,"Boston, MA",13487,"Minneapolis, MN",800,1033,27,1,0,1124
2015,1,24,6,DL,13487,"Minneapolis, MN",12892,"Los Angeles, CA",1400,1601,0,0,0,1535
2015,1,24,6,DL,11057,"Charlotte, NC",10397,"Atlanta, GA",525,641,0,0,0,226
2015,1,24,6,DL,14107,"Phoenix, AZ",11433,"Detroit, MI",845,1432,0,0,0,1671
2015,1,24,6,DL,11697,"Fort Lauderdale, FL",10397,"Atlanta, GA",645,840,0,0,0,581
2015,1,24,6,DL,13422,"Mobile, AL",10397,"Atlanta, GA",730,945,2,0,0,302
2015,1,24,6,DL,14679,"San Diego, CA",11433,"Detroit, MI",710,1431,13,0,0,1956
2015,1,24,6,DL,12173,"Honolulu, HI",10397,"Atlanta, GA",1735,714,3,0,0,4502
2015,1,24,6,DL,10397,"Atlanta, GA",12173,"Honolulu, HI",1050,1604,0,0,0,4502
2015,1,24,6,DL,11278,"Washington, DC",10397,"Atlanta, GA",600,756,0,0,0,547
2015,1,24,6,DL,10397,"Atlanta, GA",14027,"West Palm Beach/Palm Beach, FL",957,1147,5,0,0,545
2015,1,24,6,DL,14027,"West Palm Beach/Palm Beach, FL",10397,"Atlanta, GA",1227,1420,0,0,0,545
2015,1,24,6,DL,12953,"New York, NY",10397,"Atlanta, GA",1800,2054,0,0,0,762
2015,1,24,6,DL,13495,"New Orleans, LA",10397,"Atlanta, GA",600,826,2,0,0,425
2015,1,24,6,DL,11540,"El Paso, TX",10397,"Atlanta, GA",615,1110,0,0,0,1282
2015,1,24,6,DL,11433,"Detroit, MI",14635,"Fort Myers, FL",1200,1501,0,0,0,1084
2015,1,24,6,DL,14771,"San Francisco, CA",11433,"Detroit, MI",700,1434,1,0,0,2079
2015,1,24,6,DL,11433,"Detroit, MI",14869,"Salt Lake City, UT",1718,1923,0,0,0,1481
2015,1,24,6,DL,14908,"Santa Ana, CA",13487,"Minneapolis, MN",645,1230,8,0,0,1522
2015,1,24,6,DL,13487,"Minneapolis, MN",13485,"Madison, WI",2015,2125,0,0,0,228
2015,1,24,6,DL,10397,"Atlanta, GA",10693,"Nashville, TN",1510,1516,0,0,0,214
2015,1,24,6,DL,10693,"Nashville, TN",10397,"Atlanta, GA",1600,1812,2,0,0,214
2015,1,24,6,DL,10397,"Atlanta, GA",14683,"San Antonio, TX",1420,1604,0,0,0,874
2015,1,24,6,DL,10397,"Atlanta, GA",15249,"Tallahassee, FL",1355,1500,18,1,0,223
2015,1,24,6,DL,15249,"Tallahassee, FL",10397,"Atlanta, GA",1536,1648,6,0,0,223
2015,1,24,6,DL,11278,"Washington, DC",10397,"Atlanta, GA",700,907,0,0,0,547
2015,1,24,6,DL,15024,"Charlotte Amalie, VI",10397,"Atlanta, GA",1745,2052,0,0,0,1599
2015,1,24,6,DL,12953,"New York, NY",13303,"Miami, FL",910,1247,47,1,0,1096
2015,1,24,6,DL,12339,"Indianapolis, IN",12892,"Los Angeles, CA",640,830,0,0,0,1814
2015,1,24,6,DL,10397,"Atlanta, GA",10423,"Austin, TX",1210,1338,0,0,0,813
2015,1,24,6,DL,12892,"Los Angeles, CA",13204,"Orlando, FL",2215,543,27,1,0,2218
2015,1,24,6,DL,14100,"Philadelphia, PA",11433,"Detroit, MI",545,734,15,1,0,453
2015,1,24,6,DL,10397,"Atlanta, GA",14057,"Portland, OR",1610,1836,68,1,0,2172
2015,1,24,6,DL,10397,"Atlanta, GA",13487,"Minneapolis, MN",1915,2059,0,0,0,907
2015,1,24,6,DL,13303,"Miami, FL",10397,"Atlanta, GA",630,830,0,0,0,594
2015,1,24,6,DL,15249,"Tallahassee, FL",10397,"Atlanta, GA",700,810,0,0,0,223
2015,1,24,6,DL,11721,"Flint, MI",10397,"Atlanta, GA",600,829,0,0,0,645
2015,1,24,6,DL,10397,"Atlanta, GA",13204,"Orlando, FL",1455,1623,9,0,0,404
2015,1,24,6,DL,10397,"Atlanta, GA",11433,"Detroit, MI",1455,1655,0,0,0,594
2015,1,24,6,DL,10397,"Atlanta, GA",10721,"Boston, MA",2154,17,0,0,0,946
2015,1,24,6,DL,12953,"New York, NY",10397,"Atlanta, GA",600,842,49,1,0,762
2015,1,24,6,DL,10397,"Atlanta, GA",12953,"New York, NY",2145,2353,0,0,0,762
2015,1,24,6,DL,11278,"Washington, DC",14869,"Salt Lake City, UT",730,1027,0,0,0,1851
2015,1,24,6,DL,12892,"Los Angeles, CA",12478,"New York, NY",1245,2103,10,0,0,2475
2015,1,24,6,DL,14843,"San Juan, PR",10397,"Atlanta, GA",815,1113,0,0,0,1547
2015,1,24,6,DL,10397,"Atlanta, GA",15024,"Charlotte Amalie, VI",1210,1642,0,0,0,1599
2015,1,24,6,DL,15024,"Charlotte Amalie, VI",10397,"Atlanta, GA",1341,1649,0,0,0,1599
2015,1,24,6,DL,11292,"Denver, CO",12953,"New York, NY",1020,1556,0,0,0,1620
2015,1,24,6,DL,13198,"Kansas City, MO",10397,"Atlanta, GA",555,901,2,0,0,692
2015,1,24,6,DL,13487,"Minneapolis, MN",11433,"Detroit, MI",1955,2235,0,0,0,528
2015,1,24,6,DL,10397,"Atlanta, GA",14683,"San Antonio, TX",1859,2043,0,0,0,874
2015,1,24,6,DL,14843,"San Juan, PR",10397,"Atlanta, GA",1741,2037,0,0,0,1547
2015,1,24,6,DL,10397,"Atlanta, GA",12266,"Houston, TX",1600,1720,0,0,0,689
2015,1,24,6,DL,10397,"Atlanta, GA",15249,"Tallahassee, FL",1614,1718,0,0,0,223
2015,1,24,6,DL,11057,"Charlotte, NC",13487,"Minneapolis, MN",830,1030,0,0,0,930
2015,1,24,6,DL,14107,"Phoenix, AZ",14869,"Salt Lake City, UT",1420,1555,0,0,0,507
2015,1,24,6,DL,15304,"Tampa, FL",10397,"Atlanta, GA",945,1119,0,0,0,406
2015,1,24,6,DL,10397,"Atlanta, GA",11259,"Dallas, TX",1130,1256,0,0,0,721
2015,1,24,6,DL,11259,"Dallas, TX",10397,"Atlanta, GA",1343,1643,0,0,0,721
2015,1,24,6,DL,13930,"Chicago, IL",10397,"Atlanta, GA",600,908,0,0,0,606
2015,1,24,6,DL,14679,"San Diego, CA",14869,"Salt Lake City, UT",615,913,8,0,0,626
2015,1,24,6,DL,10397,"Atlanta, GA",10721,"Boston, MA",1517,1748,19,1,0,946
2015,1,24,6,DL,10721,"Boston, MA",10397,"Atlanta, GA",1330,1636,5,0,0,946
2015,1,24,6,DL,13495,"New Orleans, LA",12892,"Los Angeles, CA",1550,1814,0,0,0,1670
2015,1,24,6,DL,10397,"Atlanta, GA",12953,"New York, NY",745,953,25,1,0,762
2015,1,24,6,DL,14100,"Philadelphia, PA",14869,"Salt Lake City, UT",700,1012,9,0,0,1927
2015,1,24,6,DL,14869,"Salt Lake City, UT",14100,"Philadelphia, PA",1715,2321,0,0,0,1927
2015,1,24,6,DL,14685,"Savannah, GA",10397,"Atlanta, GA",630,740,0,0,0,214
2015,1,24,6,DL,10397,"Atlanta, GA",11146,"Charleston/Dunbar, WV",1912,2030,0,0,0,363
2015,1,24,6,DL,13198,"Kansas City, MO",11433,"Detroit, MI",825,1120,1,0,0,629
2015,1,24,6,DL,11697,"Fort Lauderdale, FL",12953,"New York, NY",1514,1810,18,1,0,1076
2015,1,24,6,DL,12451,"Jacksonville, FL",10397,"Atlanta, GA",900,1021,0,0,0,270
2015,1,24,6,DL,13487,"Minneapolis, MN",14107,"Phoenix, AZ",1540,1804,0,0,0,1276
2015,1,24,6,DL,10397,"Atlanta, GA",14635,"Fort Myers, FL",2206,2345,0,0,0,515
2015,1,24,6,DL,10397,"Atlanta, GA",13244,"Memphis, TN",939,1006,0,0,0,332
2015,1,24,6,DL,10397,"Atlanta, GA",13342,"Milwaukee, WI",1223,1323,0,0,0,669
2015,1,24,6,DL,13342,"Milwaukee, WI",10397,"Atlanta, GA",1405,1713,0,0,0,669
2015,1,24,6,DL,10397,"Atlanta, GA",14027,"West Palm Beach/Palm Beach, FL",1625,1814,0,0,0,545
2015,1,24,6,DL,11433,"Detroit, MI",13487,"Minneapolis, MN",1945,2047,0,0,0,528
2015,1,24,6,DL,14831,"San Jose, CA",13487,"Minneapolis, MN",625,1219,0,0,0,1576
2015,1,24,6,DL,13204,"Orlando, FL",10397,"Atlanta, GA",1630,1812,17,1,0,404
2015,1,24,6,DL,12892,"Los Angeles, CA",13204,"Orlando, FL",1030,1809,3,0,0,2218
2015,1,24,6,DL,13204,"Orlando, FL",12892,"Los Angeles, CA",1909,2150,84,1,0,2218
2015,1,24,6,DL,10397,"Atlanta, GA",10529,"Hartford, CT",2145,3,0,0,0,859
2015,1,24,6,DL,14107,"Phoenix, AZ",10397,"Atlanta, GA",715,1243,0,0,0,1587
2015,1,24,6,DL,10529,"Hartford, CT",10397,"Atlanta, GA",605,859,21,1,0,859
2015,1,24,6,DL,10397,"Atlanta, GA",10693,"Nashville, TN",952,1001,0,0,0,214
2015,1,24,6,DL,10693,"Nashville, TN",10397,"Atlanta, GA",1045,1255,0,0,0,214
2015,1,24,6,DL,10397,"Atlanta, GA",13244,"Memphis, TN",1730,1751,3,0,0,332
2015,1,24,6,DL,10397,"Atlanta, GA",14635,"Fort Myers, FL",944,1127,10,0,0,515
2015,1,24,6,DL,14635,"Fort Myers, FL",10397,"Atlanta, GA",1220,1409,10,0,0,515
2015,1,24,6,DL,13871,"Omaha, NE",10397,"Atlanta, GA",540,903,0,0,0,821
2015,1,24,6,DL,10397,"Atlanta, GA",13422,"Mobile, AL",1920,1941,0,0,0,302
2015,1,24,6,DL,13342,"Milwaukee, WI",13487,"Minneapolis, MN",700,830,0,0,0,297
2015,1,24,6,DL,10397,"Atlanta, GA",14122,"Pittsburgh, PA",2151,2330,0,0,0,526
2015,1,24,6,DL,13487,"Minneapolis, MN",14057,"Portland, OR",1120,1308,0,0,0,1426
2015,1,24,6,DL,14869,"Salt Lake City, UT",13487,"Minneapolis, MN",1511,1842,0,0,0,991
2015,1,24,6,DL,14307,"Providence, RI",11433,"Detroit, MI",900,1120,2,0,0,615
2015,1,24,6,DL,10397,"Atlanta, GA",11057,"Charlotte, NC",2151,2300,0,0,0,226
2015,1,24,6,DL,14492,"Raleigh/Durham, NC",10397,"Atlanta, GA",1540,1712,0,0,0,356
2015,1,24,6,DL,14193,"Pensacola, FL",10397,"Atlanta, GA",725,940,0,0,0,271
2015,1,24,6,DL,10397,"Atlanta, GA",13296,"Manchester, NH",2035,2305,0,0,0,952
2015,1,24,6,DL,15016,"St. Louis, MO",10397,"Atlanta, GA",715,956,0,0,0,484
2015,1,24,6,DL,10397,"Atlanta, GA",14027,"West Palm Beach/Palm Beach, FL",2056,2244,0,0,0,545
2015,1,24,6,DL,10397,"Atlanta, GA",14492,"Raleigh/Durham, NC",2205,2324,44,1,0,356
2015,1,24,6,DL,14869,"Salt Lake City, UT",12892,"Los Angeles, CA",1355,1450,0,0,0,590
2015,1,24,6,DL,10431,"Asheville, NC",10397,"Atlanta, GA",730,842,0,0,0,164
2015,1,24,6,DL,10397,"Atlanta, GA",12953,"New York, NY",845,1057,45,1,0,762
2015,1,24,6,DL,10397,"Atlanta, GA",11252,"Daytona Beach, FL",1205,1322,0,0,0,366
2015,1,24,6,DL,11252,"Daytona Beach, FL",10397,"Atlanta, GA",1403,1534,0,0,0,366
2015,1,24,6,DL,10299,"Anchorage, AK",13487,"Minneapolis, MN",2350,808,0,0,0,2519
2015,1,24,6,DL,13487,"Minneapolis, MN",10299,"Anchorage, AK",1550,1858,5,0,0,2519
2015,1,24,6,DL,10397,"Atlanta, GA",12451,"Jacksonville, FL",2200,2307,0,0,0,270
2015,1,24,6,DL,10397,"Atlanta, GA",11624,"Key West, FL",1512,1706,0,0,0,646
2015,1,24,6,DL,11624,"Key West, FL",10397,"Atlanta, GA",1746,1948,0,0,0,646
2015,1,24,6,DL,12945,"Lexington, KY",10397,"Atlanta, GA",715,854,42,1,0,304
2015,1,24,6,DL,13487,"Minneapolis, MN",15304,"Tampa, FL",912,1330,0,0,0,1306
2015,1,24,6,DL,10397,"Atlanta, GA",11057,"Charlotte, NC",1120,1234,0,0,0,226
2015,1,24,6,DL,11057,"Charlotte, NC",10397,"Atlanta, GA",1315,1441,0,0,0,226
2015,1,24,6,DL,14492,"Raleigh/Durham, NC",12892,"Los Angeles, CA",741,1030,0,0,0,2239
2015,1,24,6,DL,10397,"Atlanta, GA",13871,"Omaha, NE",1805,1938,0,0,0,821
2015,1,24,6,DL,13487,"Minneapolis, MN",13204,"Orlando, FL",715,1136,0,0,0,1310
2015,1,24,6,DL,10397,"Atlanta, GA",10721,"Boston, MA",1000,1233,0,0,0,946
2015,1,24,6,DL,13204,"Orlando, FL",10721,"Boston, MA",1500,1749,19,1,0,1121
2015,1,24,6,DL,11697,"Fort Lauderdale, FL",13487,"Minneapolis, MN",1541,1843,0,0,0,1487
2015,1,24,6,DL,13487,"Minneapolis, MN",11697,"Fort Lauderdale, FL",1005,1448,0,0,0,1487
2015,1,24,6,DL,12173,"Honolulu, HI",14869,"Salt Lake City, UT",2150,710,0,0,0,2994
2015,1,24,6,DL,10397,"Atlanta, GA",14869,"Salt Lake City, UT",805,1028,0,0,0,1590
2015,1,24,6,DL,14869,"Salt Lake City, UT",12173,"Honolulu, HI",1205,1555,0,0,0,2994
2015,1,24,6,DL,14771,"San Francisco, CA",13487,"Minneapolis, MN",825,1409,0,0,0,1589
2015,1,24,6,DL,10397,"Atlanta, GA",13487,"Minneapolis, MN",1735,1920,0,0,0,907
2015,1,24,6,DL,14635,"Fort Myers, FL",13487,"Minneapolis, MN",730,1015,0,0,0,1416
2015,1,24,6,DL,10397,"Atlanta, GA",13204,"Orlando, FL",1755,1924,0,0,0,404
2015,1,24,6,DL,10397,"Atlanta, GA",14576,"Rochester, NY",2050,2257,6,0,0,749
2015,1,24,6,DL,13931,"Norfolk, VA",10397,"Atlanta, GA",925,1122,2,0,0,516
2015,1,24,6,DL,10397,"Atlanta, GA",13232,"Chicago, IL",1347,1442,10,0,0,591
2015,1,24,6,DL,13232,"Chicago, IL",10397,"Atlanta, GA",1655,1955,0,0,0,591
2015,1,24,6,DL,13487,"Minneapolis, MN",10620,"Billings, MT",2000,2113,0,0,0,748
2015,1,24,6,DL,14027,"West Palm Beach/Palm Beach, FL",10397,"Atlanta, GA",535,724,0,0,0,545
2015,1,24,6,DL,10397,"Atlanta, GA",14635,"Fort Myers, FL",810,949,0,0,0,515
2015,1,24,6,DL,14635,"Fort Myers, FL",10397,"Atlanta, GA",1041,1228,0,0,0,515
2015,1,24,6,DL,10397,"Atlanta, GA",14869,"Salt Lake City, UT",1400,1616,0,0,0,1590
2015,1,24,6,DL,10397,"Atlanta, GA",12264,"Washington, DC",1050,1235,0,0,0,534
2015,1,24,6,DL,12264,"Washington, DC",10397,"Atlanta, GA",1315,1515,0,0,0,534
2015,1,24,6,DL,10397,"Atlanta, GA",11193,"Cincinnati, OH",2154,2317,0,0,0,373
2015,1,24,6,DL,10397,"Atlanta, GA",12339,"Indianapolis, IN",939,1114,0,0,0,432
2015,1,24,6,DL,12339,"Indianapolis, IN",10397,"Atlanta, GA",1155,1336,0,0,0,432
2015,1,24,6,DL,10397,"Atlanta, GA",14730,"Louisville, KY",1901,2023,26,1,0,321
2015,1,24,6,DL,14027,"West Palm Beach/Palm Beach, FL",10397,"Atlanta, GA",700,852,0,0,0,545
2015,1,24,6,DL,13244,"Memphis, TN",10397,"Atlanta, GA",1559,1825,4,0,0,332
2015,1,24,6,DL,14747,"Seattle, WA",11433,"Detroit, MI",700,1415,0,0,0,1927
2015,1,24,6,DL,13487,"Minneapolis, MN",14747,"Seattle, WA",1320,1507,0,0,0,1399
2015,1,24,6,DL,10397,"Atlanta, GA",14027,"West Palm Beach/Palm Beach, FL",820,1008,0,0,0,545
2015,1,24,6,DL,14027,"West Palm Beach/Palm Beach, FL",10397,"Atlanta, GA",1100,1250,0,0,0,545
2015,1,24,6,DL,10397,"Atlanta, GA",14635,"Fort Myers, FL",1340,1521,39,1,0,515
2015,1,24,6,DL,14635,"Fort Myers, FL",10397,"Atlanta, GA",1612,1803,28,1,0,515
2015,1,24,6,DL,14492,"Raleigh/Durham, NC",10397,"Atlanta, GA",830,1013,0,0,0,356
2015,1,24,6,DL,11433,"Detroit, MI",12953,"New York, NY",1959,2148,0,0,0,502
2015,1,24,6,DL,11278,"Washington, DC",10397,"Atlanta, GA",800,1006,0,0,0,547
2015,1,24,6,DL,14057,"Portland, OR",14869,"Salt Lake City, UT",1640,1923,0,0,0,630
2015,1,24,6,DL,14869,"Salt Lake City, UT",14057,"Portland, OR",1500,1559,0,0,0,630
2015,1,24,6,DL,11433,"Detroit, MI",11278,"Washington, DC",1550,1724,0,0,0,405
2015,1,24,6,DL,11433,"Detroit, MI",14771,"San Francisco, CA",1541,1803,0,0,0,2079
2015,1,24,6,DL,13244,"Memphis, TN",10397,"Atlanta, GA",715,942,0,0,0,332
2015,1,24,6,DL,10397,"Atlanta, GA",11193,"Cincinnati, OH",726,849,0,0,0,373
2015,1,24,6,DL,12892,"Los Angeles, CA",12173,"Honolulu, HI",1705,2058,0,0,0,2556
2015,1,24,6,DL,12173,"Honolulu, HI",12892,"Los Angeles, CA",815,1547,0,0,0,2556
2015,1,24,6,DL,13487,"Minneapolis, MN",14771,"San Francisco, CA",1325,1534,0,0,0,1589
2015,1,24,6,DL,14771,"San Francisco, CA",12173,"Honolulu, HI",1609,1941,5,0,0,2398
2015,1,24,6,DL,10397,"Atlanta, GA",12278,"Wichita, KS",1920,2051,0,0,0,782
2015,1,24,6,DL,10693,"Nashville, TN",11433,"Detroit, MI",844,1124,30,1,0,456
2015,1,24,6,DL,14057,"Portland, OR",10397,"Atlanta, GA",625,1403,237,1,0,2172
2015,1,24,6,DL,12173,"Honolulu, HI",14771,"San Francisco, CA",2350,705,0,0,0,2398
2015,1,24,6,DL,13204,"Orlando, FL",14869,"Salt Lake City, UT",1625,1922,5,0,0,1931
2015,1,24,6,DL,10397,"Atlanta, GA",10792,"Buffalo, NY",1330,1528,16,1,0,712
2015,1,24,6,DL,10792,"Buffalo, NY",10397,"Atlanta, GA",1743,2012,0,0,0,712
2015,1,24,6,DL,10868,"Columbia, SC",10397,"Atlanta, GA",745,901,2,0,0,192
2015,1,24,6,DL,12892,"Los Angeles, CA",12478,"New York, NY",2140,600,0,0,0,2475
2015,1,24,6,DL,10397,"Atlanta, GA",14685,"Savannah, GA",2050,2151,8,0,0,214
2015,1,24,6,DL,10397,"Atlanta, GA",11433,"Detroit, MI",1643,1844,0,0,0,594
2015,1,24,6,DL,10713,"Boise, ID",14869,"Salt Lake City, UT",625,740,0,0,0,290
2015,1,24,6,DL,13303,"Miami, FL",12892,"Los Angeles, CA",802,1105,0,0,0,2342
2015,1,24,6,DL,12892,"Los Angeles, CA",11066,"Columbus, OH",1215,1933,5,0,0,1995
2015,1,24,6,DL,10397,"Atlanta, GA",14635,"Fort Myers, FL",1753,1935,0,0,0,515
2015,1,24,6,DL,10397,"Atlanta, GA",11503,"Eagle, CO",1015,1157,0,0,0,1312
2015,1,24,6,DL,11503,"Eagle, CO",10397,"Atlanta, GA",1250,1754,0,0,0,1312
2015,1,24,6,DL,14027,"West Palm Beach/Palm Beach, FL",12953,"New York, NY",1535,1824,94,1,0,1035
2015,1,24,6,DL,10397,"Atlanta, GA",14524,"Richmond, VA",1432,1559,24,1,0,481
2015,1,24,6,DL,14524,"Richmond, VA",10397,"Atlanta, GA",1639,1830,23,1,0,481
2015,1,24,6,DL,15016,"St. Louis, MO",10397,"Atlanta, GA",600,837,7,0,0,484
2015,1,24,6,DL,14869,"Salt Lake City, UT",13204,"Orlando, FL",1710,2323,0,0,0,1931
2015,1,24,6,DL,10397,"Atlanta, GA",14730,"Louisville, KY",2205,2324,0,0,0,321
2015,1,24,6,DL,13931,"Norfolk, VA",10397,"Atlanta, GA",700,902,7,0,0,516
2015,1,24,6,DL,14027,"West Palm Beach/Palm Beach, FL",10397,"Atlanta, GA",815,1008,0,0,0,545
2015,1,24,6,DL,11298,"Dallas/Fort Worth, TX",13487,"Minneapolis, MN",800,1025,0,0,0,852
2015,1,24,6,DL,10397,"Atlanta, GA",12451,"Jacksonville, FL",1100,1208,2,0,0,270
2015,1,24,6,DL,12451,"Jacksonville, FL",10397,"Atlanta, GA",1300,1420,0,0,0,270
2015,1,24,6,DL,11618,"Newark, NJ",14869,"Salt Lake City, UT",1644,2003,0,0,0,1969
2015,1,24,6,DL,13487,"Minneapolis, MN",14100,"Philadelphia, PA",1310,1642,31,1,0,980
2015,1,24,6,DL,14869,"Salt Lake City, UT",10821,"Baltimore, MD",940,1545,0,0,0,1865
2015,1,24,6,DL,10397,"Atlanta, GA",10874,"Akron, OH",845,1021,0,0,0,528
2015,1,24,6,DL,10874,"Akron, OH",10397,"Atlanta, GA",1112,1305,1,0,0,528
2015,1,24,6,DL,15304,"Tampa, FL",12478,"New York, NY",1859,2140,0,0,0,1005
2015,1,24,6,DL,11995,"Greensboro/High Point, NC",10397,"Atlanta, GA",810,943,0,0,0,306
2015,1,24,6,DL,10397,"Atlanta, GA",12264,"Washington, DC",1408,1550,16,1,0,534
2015,1,24,6,DL,13830,"Kahului, HI",12892,"Los Angeles, CA",1348,2109,34,1,0,2486
2015,1,24,6,DL,12892,"Los Angeles, CA",13830,"Kahului, HI",825,1218,0,0,0,2486
2015,1,24,6,DL,10397,"Atlanta, GA",14524,"Richmond, VA",1702,1831,0,0,0,481
2015,1,24,6,DL,10397,"Atlanta, GA",15016,"St. Louis, MO",1505,1552,0,0,0,484
2015,1,24,6,DL,15016,"St. Louis, MO",10397,"Atlanta, GA",1705,1943,0,0,0,484
2015,1,24,6,DL,10397,"Atlanta, GA",11624,"Key West, FL",815,1004,8,0,0,646
2015,1,24,6,DL,11624,"Key West, FL",10397,"Atlanta, GA",1050,1249,0,0,0,646
2015,1,24,6,DL,10397,"Atlanta, GA",11995,"Greensboro/High Point, NC",1930,2050,0,0,0,306
2015,1,24,6,DL,10397,"Atlanta, GA",11995,"Greensboro/High Point, NC",2206,2324,0,0,0,306
2015,1,24,6,DL,10397,"Atlanta, GA",10849,"Bozeman, MT",1830,2043,0,0,0,1640
2015,1,24,6,DL,14057,"Portland, OR",14869,"Salt Lake City, UT",1330,1612,0,0,0,630
2015,1,24,6,DL,14869,"Salt Lake City, UT",11193,"Cincinnati, OH",1705,2219,0,0,0,1450
